id,smiles,mw,hbd,hba,rot_bonds,net_charge,ring_count,fsp3,tpsa,aromatic_rings,total_stereo,undefined_stereo,logp,rank,context,target_name,effector_name,reference_ligand_count,centroid_score
m_274860____17155774____17196392____17179780,COc1ccccc1C(C)NC(=O)c1ccccc1-n1cc(CN(C)C(C)=O)nn1,407.47,1.0,6.0,7.0,0,3,0.273,89.35,3,1,0,2.75,2237,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.528176486492157
m_274552____23414856____25013144____15981312,CCN(C(=O)COC1CCN(C(=O)C(C)c2ccccc2)C1)c1ccccc1,380.49,0.0,3.0,7.0,0,3,0.391,49.85,2,2,1,3.46,2238,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5281554460525513
m_274552____23414874____24979472____15985418,Cn1cccc(C(=O)NC(CC(=O)NCC2CCOC2=O)C(C)(C)C)c1=O,377.44,2.0,6.0,6.0,0,2,0.579,106.5,1,2,1,0.6,2239,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5281145572662354
m_279130____28123412____28595582____28194460,CSc1cccc(CNC(=O)C2(c3cn(C4CCCNC4=O)nn3)CC2)c1,385.49,2.0,6.0,6.0,0,4,0.474,88.91,2,1,1,1.8,2240,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5281105637550354
s_276436____14077202____29196448,CC(OC(=O)CC(C)N1CCCC1=O)c1ccc(F)c(Br)c1,372.23,0.0,3.0,5.0,0,2,0.5,46.61,1,2,1,3.59,2241,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5280900597572327
s_11____8853304____22135742,CCc1ccc2c(c1)C(NC(=O)CSC1CCOC1=O)CCO2,335.43,1.0,5.0,5.0,0,3,0.529,64.63,1,2,1,2.24,2242,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5280658602714539
s_240690____17025588____9611210,CC1CNCC1C(=O)NC1CCCN(Cc2ccccc2)C1=O,315.42,2.0,3.0,4.0,0,3,0.556,61.44,1,3,1,1.15,2243,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5280565619468689
m_274552____23414854____15958736____15979166,CC(NC(=O)COC1CCN(C(=O)CC2CCN(C)C2=O)C1)c1ccco1,377.44,1.0,5.0,7.0,0,3,0.632,92.09,1,3,1,0.94,2244,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5280439257621765
m_275592____18961462____15840868____14133670,O=C1NCC(C(=O)Nc2cccc(NC(=O)C3(O)CCCCCC3)c2)N1,360.41,5.0,4.0,4.0,0,3,0.5,119.56,1,1,1,1.33,2245,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.528003990650177
m_274552____23522134____24979472____15976128,COc1ccccc1C(=O)N(CC(=O)NCC1CCOC1=O)CC(C)C,362.43,1.0,5.0,8.0,0,2,0.526,84.94,1,1,1,1.47,2246,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5279933214187622
s_22____14933938____12102882,CC(NC(=O)C(CO)NC(=O)OCc1ccccc1)c1cccc(F)c1,360.38,3.0,4.0,7.0,0,2,0.263,87.66,2,2,1,2.29,2247,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5279639959335327
s_11____10126362____22135872,CC(c1ccccc1)N(C(=O)CNC(=O)c1ccoc1)C1CC1,312.37,1.0,3.0,6.0,0,3,0.333,62.55,2,1,1,2.76,2248,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5279435515403748
s_2708____9285086____23877900,CC(C)(C)OC1CC(O)CN(C(=O)NC2CCN(Cc3ccc(F)cc3)C2=O)C1,407.49,2.0,4.0,4.0,0,3,0.619,82.11,1,3,1,1.89,2249,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5279296636581421
m_282151____25186244____25207160____28479052,COC(C)CCN(Cc1ccc(C)c(C#N)c1)C(C)=O,274.36,0.0,3.0,6.0,0,1,0.5,53.33,1,1,1,2.64,2250,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5278705358505249
s_1458____15080504____26094670,CCC(OC(=O)CC1CCCN(C(=O)OC(C)(C)C)C1)C(=O)Nc1ccccc1,404.51,1.0,5.0,6.0,0,2,0.591,84.94,1,2,1,3.98,2251,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5278701186180115
m_279130____28137200____28192170____28195582,COC(C(=O)N(CCc1cn(-c2cnccc2C)nn1)C(C)C)c1ccccc1,393.49,0.0,6.0,8.0,0,3,0.364,73.14,3,1,0,3.14,2252,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5278539061546326
m_274552____23522632____24967270____15974762,CN1CCCCC(NC(=O)CC(C)(C)NC(=O)c2cnc3ccccn23)C1=O,385.47,2.0,5.0,5.0,0,3,0.5,95.81,2,1,0,1.36,2253,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5277751684188843
m_279130____28575882____28139604____28194380,COC(=O)c1cccc(C(C)NC(=O)c2ccc(-c3cn(CCC4CCOC4=O)nn3)cc2C)c1,476.53,1.0,8.0,8.0,0,4,0.346,112.41,3,2,1,3.48,2254,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.52776700258255
m_274552____24796026____24998246____15980878,CN1CCC(NC(=O)C2CCC(NC(=O)c3ccc(CO)cc3)C2)CC1=O,373.45,3.0,4.0,5.0,0,3,0.55,98.74,1,3,1,0.81,2255,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5277196764945984
m_274860____24710862____15230078____23197234,COC(C)(C)Cc1cn(C2CCCN(C(=O)CC3CCC(=O)NC3)C2)nn1,377.49,1.0,6.0,6.0,0,3,0.789,89.35,1,2,1,1.32,2256,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5277019143104553
m_274552____23414794____15971922____13454378,CN1CCCC(NC(=O)CC(NC(=O)C2=CCCCCC2)C2CC2)C1=O,361.49,2.0,3.0,6.0,0,3,0.75,78.51,0,2,1,1.9,2257,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5277007818222046
m_274552____23521818____13729816____25053436,CCC(NC(=O)C1CCCC(NC(=O)COCC(C)(C)C)C1)c1ccccc1,388.55,2.0,3.0,8.0,0,2,0.652,67.43,1,3,1,3.99,2258,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5276318788528442
m_279130____28593176____28595688____28193512,CN1OCC(NC(=O)C2(Cc3cn(Cc4cccnn4)nn3)CCCCC2)C1=O,399.45,1.0,8.0,6.0,0,4,0.579,115.13,2,1,0,0.5,2259,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.527611494064331
m_274552____23414974____24988036____25040918,CCC(C(=O)NC(C)CC(=O)N(C)C1CCOC1=O)C(F)(F)F,338.33,1.0,4.0,6.0,0,1,0.786,75.71,0,3,1,1.24,2260,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5276052951812744
s_38____29805574____17545562,CC1Oc2c(NCC(=O)NC(C)c3ccc(F)cc3)cccc2N(C)C1=O,371.41,2.0,4.0,5.0,0,3,0.3,70.67,2,2,1,2.86,2261,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5275972485542297
m_276010____17281572____17244654____17280772,CC(C)(NC(=O)COCc1ccncc1)c1cn(C2CCCNC2=O)nn1,372.43,2.0,7.0,7.0,0,3,0.5,111.03,2,1,1,0.69,2262,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5275657176971436
m_274552____18977408____13729284____15984104,CC(NC(=O)CCOC1CN(C(=O)C2CC2c2ccccc2)C1)c1ccncc1,393.49,1.0,4.0,8.0,0,4,0.435,71.53,2,3,1,2.68,2263,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.527551531791687
s_1458____480122____26096838,COc1cccc(N2CC(C(=O)OC3CC(CO)C3)CC2=O)c1,319.36,1.0,5.0,5.0,0,3,0.529,76.07,1,1,1,1.36,2264,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5275439023971558
m_274552____23519350____15971002____25031770,CCC(NC(=O)C(OC)C1CN(C(=O)Cc2ccn(C)c2)C1)c1ccccc1,383.49,1.0,4.0,8.0,0,3,0.455,63.57,2,2,1,2.31,2265,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5275102853775024
m_279130____28580204____28139432____28194438,CC(CC#N)NC(=O)COc1cccc(-c2cn(C(C)c3cccc(F)c3)nn2)c1,407.45,1.0,6.0,8.0,0,3,0.273,92.83,3,2,0,3.49,2266,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5275077223777771
s_1458____470456____484302,CC(NC(=O)c1ccccc1)C(=O)OCC(=O)N1CCN(C(=O)C2COc3ccccc3O2)CC1,481.5,1.0,7.0,6.0,0,4,0.36,114.48,2,2,1,0.86,2267,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5274779200553894
